id,observed_on,out_of_range,created_at,url,image_url,sound_url,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,species_guess,scientific_name,common_name,taxon_id
5123687,16/02/2017,TRUE,2017-02-17 13:49:58 UTC,https://www.inaturalist.org/observations/5123687,,,,FALSE,Valmacca,45.092156,8.586073,260,Gru,Grus grus,Common Crane,41
5123692,16/02/2017,TRUE,2017-02-17 13:52:12 UTC,https://www.inaturalist.org/observations/5123692,,,"Solo sentite, tarda mattinata",FALSE,,,,287,Gru,Grus grus,Common Crane,41
5124545,17/02/2017,FALSE,2017-02-17 17:51:00 UTC,https://www.inaturalist.org/observations/5124545,,,Large group of cranes flying rather low over the city in NE direction,FALSE,Hinterhof,52.265558,10.535777,18,Kranich,Grus grus,Common Crane,41
5128568,18/02/2017,TRUE,2017-02-18 13:53:50 UTC,https://www.inaturalist.org/observations/5128568,,,,FALSE,"64–66 Rue des Prés, Neung-sur-Beuvron, Centre, FR",47.53426268,1.795890648,10,,Grus grus,Common Crane,41
5142089,20/02/2017,FALSE,2017-02-20 16:02:57 UTC,https://www.inaturalist.org/observations/5142089,,,15-20 individuals flying due East,FALSE,Hinterhof,52.265514,10.535764,19,Kranich,Grus grus,Common Crane,41
5161460,16/02/2017,TRUE,2017-02-23 17:04:40 UTC,https://www.inaturalist.org/observations/5161460,,,30. Con N. Scatassi ,FALSE,"Strada Provinciale Ticineto-San Salvatore, Valmacca, Piemonte, IT",45.09877226,8.581536468,5,,Grus grus,Common Crane,41
5161475,19/02/2017,TRUE,2017-02-23 17:04:56 UTC,https://www.inaturalist.org/observations/5161475,,,Molte in volo,FALSE,"Via Giovanni Battista Baldo 5–35, Lerma, Piemonte, IT",44.63423139,8.713177778,5,,Grus grus,Common Crane,41
5166888,15/02/2017,TRUE,2017-02-24 11:24:55 UTC,https://www.inaturalist.org/observations/5166888,,,"Avvistate durante il censimento agli acquatici di cava, provenienti in formazione in volo da SE ",FALSE,"Piemonte, IT",44.92184161,7.497278373,,Common Crane,Grus grus,Common Crane,41
5174561,22/02/2017,TRUE,2017-02-25 10:49:33 UTC,https://www.inaturalist.org/observations/5174561,,,Passaggio in volo di molti animali,FALSE,"Provincia di Alessandria, Italia",44.71081494,8.815743612,15,Gru,Grus grus,Common Crane,41
5176029,25/02/2017,TRUE,2017-02-25 18:35:27 UTC,https://www.inaturalist.org/observations/5176029,https://static.inaturalist.org/photos/6446249/medium.jpeg?1488575802,,6 birds,FALSE,"1771 Wieringerwerf, Nederland",52.86334296,5.086687089,122,Common Crane,Grus grus,Common Crane,41
5178328,25/02/2017,FALSE,2017-02-25 23:54:06 UTC,https://www.inaturalist.org/observations/5178328,https://static.inaturalist.org/photos/6386628/medium.jpeg?1488067156,,"3 individuals, heading east",FALSE,Rieselfelder,52.323305,10.43301,232,Common Crane,Grus grus,Common Crane,41
5182267,18/04/2016,FALSE,2017-02-26 12:17:08 UTC,https://www.inaturalist.org/observations/5182267,https://static.inaturalist.org/photos/6392638/medium.jpg?1488111251,,"Grus grus kurki, Vallonjärvi.",FALSE,"Vallonjärvi, 37600 Valkeakoski, Suomi",61.2448417,24.0208203,719,Common Crane,Grus grus,Common Crane,41
5182356,25/02/2017,TRUE,2017-02-26 13:09:31 UTC,https://www.inaturalist.org/observations/5182356,,,,FALSE,valmacca,45.092929,8.578155,261,Gru,Grus grus,Common Crane,41
5183431,26/02/2017,TRUE,2017-02-26 18:12:19 UTC,https://www.inaturalist.org/observations/5183431,https://static.inaturalist.org/photos/6394439/medium.jpg?1488132595,,,FALSE,"Provincia di Mantova, Italia",45.12304211,10.83597422,61,Common Crane,Grus grus,Common Crane,41
5183634,26/02/2017,TRUE,2017-02-26 18:44:14 UTC,https://www.inaturalist.org/observations/5183634,,,,FALSE,"Vico Romagnoli, 16 15060 Bosio AL",44.6472343,8.7843065,50,Gru,Grus grus,Common Crane,41
5191127,26/02/2017,TRUE,2017-02-27 09:31:14 UTC,https://www.inaturalist.org/observations/5191127,,,"Due grossi gruppi, non quantificabili con precisione, direzione N-NW appena dopo il tramonto",FALSE,"Città Metropolitana di Genova, Italia",44.54997391,8.888454437,31,Gru,Grus grus,Common Crane,41
